index,VocalTractLength,AirSacLength,AirSacArea,LipProtrusion,LipRounding,F1,F2
38209,17.5,1,17,1.8,1,426,1154
45392,18,1.5,11,1.2,1,426,1154
7764,15.5,2,8,3.6,0.4,428,1154
15234,16,2,8,3,1,428,1154
22614,16.5,2,8,2.6,0.4,428,1154
30084,17,2,8,2,1,428,1154
37464,17.5,2,8,1.6,0.4,428,1154
44934,18,2,8,1,1,428,1154
7522,15.5,1,18,3.4,0.8,435,1154
14992,16,1,18,3,0.4,435,1154
22372,16.5,1,18,2.4,0.8,435,1154
29842,17,1,18,2,0.4,435,1154
37222,17.5,1,18,1.4,0.8,435,1154
44692,18,1,18,1,0.4,435,1154
6785,15.5,1.5,12,3.2,0.2,440,1154
14255,16,1.5,12,2.6,0.8,440,1154
21635,16.5,1.5,12,2.2,0.2,440,1154
29105,17,1.5,12,1.6,0.8,440,1154
36485,17.5,1.5,12,1.2,0.2,440,1154
43955,18,1.5,12,0.6,0.8,440,1154
6355,15.5,1,19,3,0.2,446,1154
21205,16.5,1,19,2,0.2,446,1154
36055,17.5,1,19,1,0.2,446,1154
13735,16,1,19,2.4,0.6,447,1154
28585,17,1,19,1.4,0.6,447,1154
43435,18,1,19,0.4,0.6,447,1154
5697,15.5,2,9,2.6,0.8,448,1154
13167,16,2,9,2.2,0.4,448,1154
20547,16.5,2,9,1.6,0.8,448,1154
28017,17,2,9,1.2,0.4,448,1154
35397,17.5,2,9,0.6,0.8,448,1154
42867,18,2,9,0.2,0.4,448,1154
4808,15.5,1.5,13,2.2,0.8,460,1154
12188,16,1.5,13,1.8,0.2,460,1154
19658,16.5,1.5,13,1.2,0.8,460,1154
27038,17,1.5,13,0.8,0.2,460,1154
34508,17.5,1.5,13,0.2,0.8,460,1154
4918,15.5,1,20,2.2,1,461,1154
12298,16,1,20,1.8,0.4,461,1154
19768,16.5,1,20,1.2,1,461,1154
27148,17,1,20,0.8,0.4,461,1154
34618,17.5,1,20,0.2,1,461,1154
2820,15.5,2,10,1.4,0.4,479,1154
3211,15.5,1,21,1.6,0.2,479,1154
10200,16,2,10,0.8,0.8,479,1154
17670,16.5,2,10,0.4,0.4,479,1154
18061,16.5,1,21,0.6,0.2,479,1154
2730,15.5,2,10,1.4,0.2,480,1154
3121,15.5,1,21,1.4,1,480,1154
10591,16,1,21,1,0.6,480,1154
17580,16.5,2,10,0.4,0.2,480,1154
17971,16.5,1,21,0.4,1,480,1154
9671,16,1.5,14,0.6,0.6,488,1154
2201,15.5,1.5,14,1,1,489,1154
1234,15.5,1,22,0.6,0.8,502,1154
8614,16,1,22,0.2,0.2,503,1154
1144,15.5,1,22,0.6,0.6,504,1154
24213,16.5,2,1,3.2,1,384,1155
32762,17,1.5,1,3.2,1,384,1155
39063,17.5,2,1,2.2,1,384,1155
41311,17.5,1,1,3.2,1,384,1155
47612,18,1.5,1,2.2,1,384,1155
42214,17.5,1,2,3.6,1,386,1155
34025,17,1.5,2,3.8,0.8,387,1155
48875,18,1.5,2,2.8,0.8,387,1155
49867,18,1,3,3.2,1,387,1155
42490,17.5,1,4,3.8,0.6,388,1155
49148,18,1.5,3,3,0.4,389,1155
49873,18,1,5,3.2,1,389,1155
33126,17,2,2,3.4,0.8,390,1155
47976,18,2,2,2.4,0.8,390,1155
49786,18,1,6,3.2,0.8,390,1155
49151,18,1.5,4,3,0.4,391,1155
42229,17.5,1,7,3.6,1,392,1155
40869,17.5,2,3,3,1,393,1155
42052,17.5,1,8,3.6,0.6,393,1155
41594,17.5,1.5,5,3.4,0.6,394,1155
41875,17.5,1,9,3.6,0.2,395,1155
33312,17,2,4,3.6,0.2,396,1155
41327,17.5,1.5,6,3.2,1,396,1155
48162,18,2,4,2.6,0.2,396,1155
41608,17.5,1,10,3.4,0.6,397,1155
41341,17.5,1,11,3.2,1,399,1155
40970,17.5,1.5,7,3.2,0.2,400,1155
32955,17,2,5,3.4,0.4,401,1155
47805,18,2,5,2.4,0.4,401,1155
33604,17,1,12,3.6,0.8,402,1155
48454,18,1,12,2.6,0.8,402,1155
33053,17,1.5,8,3.4,0.6,404,1155
47903,18,1.5,8,2.4,0.6,404,1155
40627,17.5,1,13,3,0.4,405,1155
32328,17,2,6,3,1,407,1155
47178,18,2,6,2,1,407,1155
25330,16.5,1,14,3.8,0.4,409,1155
40180,17.5,1,14,2.8,0.4,409,1155
32426,17,1.5,9,3.2,0.2,410,1155
47276,18,1.5,9,2.2,0.2,410,1155
24793,16.5,1,15,3.6,0.2,413,1155
39643,17.5,1,15,2.6,0.2,413,1155
32173,17,1,15,3,0.6,414,1155
47023,18,1,15,2,0.6,414,1155
23961,16.5,2,7,3.2,0.4,416,1155
38811,17.5,2,7,2.2,0.4,416,1155
16769,16,1.5,10,3.8,0.4,417,1155
24149,16.5,1.5,10,3.2,0.8,417,1155
31619,17,1.5,10,2.8,0.4,417,1155
38999,17.5,1.5,10,2.2,0.8,417,1155
46469,18,1.5,10,1.8,0.4,417,1155
16696,16,1,16,3.8,0.2,419,1155
31546,17,1,16,2.8,0.2,419,1155
46396,18,1,16,1.8,0.2,419,1155
24076,16.5,1,16,3.2,0.6,420,1155
38926,17.5,1,16,2.2,0.6,420,1155
15889,16,1,17,3.4,0.4,426,1155
30739,17,1,17,2.4,0.4,426,1155
45589,18,1,17,1.4,0.4,426,1155
8222,15.5,1.5,11,3.8,0.4,427,1155
8419,15.5,1,17,3.8,0.8,427,1155
23072,16.5,1.5,11,2.8,0.4,427,1155
23269,16.5,1,17,2.8,0.8,427,1155
37922,17.5,1.5,11,1.8,0.4,427,1155
38119,17.5,1,17,1.8,0.8,427,1155
15144,16,2,8,3,0.8,429,1155
29994,17,2,8,2,0.8,429,1155
44844,18,2,8,1,0.8,429,1155
14902,16,1,18,3,0.2,435,1155
29752,17,1,18,2,0.2,435,1155
44602,18,1,18,1,0.2,435,1155
7432,15.5,1,18,3.4,0.6,436,1155
22282,16.5,1,18,2.4,0.6,436,1155
37132,17.5,1,18,1.4,0.6,436,1155
6695,15.5,1.5,12,3,1,441,1155
14165,16,1.5,12,2.6,0.6,441,1155
21545,16.5,1.5,12,2,1,441,1155
29015,17,1.5,12,1.6,0.6,441,1155
36395,17.5,1.5,12,1,1,441,1155
43865,18,1.5,12,0.6,0.6,441,1155
6265,15.5,1,19,2.8,1,447,1155
21115,16.5,1,19,1.8,1,447,1155
35965,17.5,1,19,0.8,1,447,1155
5607,15.5,2,9,2.6,0.6,449,1155
13077,16,2,9,2.2,0.2,449,1155
20457,16.5,2,9,1.6,0.6,449,1155
27927,17,2,9,1.2,0.2,449,1155
35307,17.5,2,9,0.6,0.6,449,1155
42777,18,2,9,0.2,0.2,449,1155
4718,15.5,1.5,13,2.2,0.6,461,1155
12098,16,1.5,13,1.6,1,461,1155
19568,16.5,1.5,13,1.2,0.6,461,1155
26948,17,1.5,13,0.6,1,461,1155
34418,17.5,1.5,13,0.2,0.6,461,1155
4828,15.5,1,20,2.2,0.8,462,1155
12208,16,1,20,1.8,0.2,462,1155
19678,16.5,1,20,1.2,0.8,462,1155
27058,17,1,20,0.8,0.2,462,1155
34528,17.5,1,20,0.2,0.8,462,1155
2640,15.5,2,10,1.2,1,481,1155
3031,15.5,1,21,1.4,0.8,481,1155
10110,16,2,10,0.8,0.6,481,1155
10501,16,1,21,1,0.4,481,1155
17490,16.5,2,10,0.2,1,481,1155
17881,16.5,1,21,0.4,0.8,481,1155
9581,16,1.5,14,0.6,0.4,489,1155
2111,15.5,1.5,14,1,0.8,490,1155
9491,16,1.5,14,0.6,0.2,490,1155
1054,15.5,1,22,0.6,0.4,505,1155
16743,16,2,1,3.8,0.4,385,1156
25292,16.5,1.5,1,3.8,0.4,385,1156
31593,17,2,1,2.8,0.4,385,1156
33841,17,1,1,3.8,0.4,385,1156
40142,17.5,1.5,1,2.8,0.4,385,1156
46443,18,2,1,1.8,0.4,385,1156
48691,18,1,1,2.8,0.4,385,1156
49594,18,1,2,3.2,0.4,386,1156
42397,17.5,1,3,3.8,0.4,387,1156
41405,17.5,1.5,2,3.4,0.2,388,1156
49870,18,1,4,3.2,1,388,1156
42403,17.5,1,5,3.8,0.4,389,1156
40506,17.5,2,2,3,0.2,390,1156
41678,17.5,1.5,3,3.4,0.8,390,1156
42316,17.5,1,6,3.8,0.2,391,1156
41681,17.5,1.5,4,3.4,0.8,392,1156
49609,18,1,7,3.2,0.4,392,1156
33399,17,2,3,3.6,0.4,393,1156
48249,18,2,3,2.6,0.4,393,1156
49432,18,1,8,3,1,393,1156
34124,17,1.5,5,3.8,1,394,1156
48974,18,1.5,5,2.8,1,394,1156
41785,17.5,1,9,3.4,1,395,1156
49255,18,1,9,3,0.6,395,1156
33857,17,1.5,6,3.8,0.4,397,1156
34138,17,1,10,3.8,1,397,1156
40692,17.5,2,4,3,0.6,397,1156
48707,18,1.5,6,2.8,0.4,397,1156
48988,18,1,10,2.8,1,397,1156
33871,17,1,11,3.8,0.4,399,1156
48721,18,1,11,2.8,0.4,399,1156
33500,17,1.5,7,3.6,0.6,400,1156
48350,18,1.5,7,2.6,0.6,400,1156
25485,16.5,2,5,3.8,0.8,401,1156
40335,17.5,2,5,2.8,0.8,401,1156
33514,17,1,12,3.6,0.6,402,1156
40984,17.5,1,12,3.2,0.2,402,1156
48364,18,1,12,2.6,0.6,402,1156
25583,16.5,1.5,8,3.8,1,404,1156
40433,17.5,1.5,8,2.8,1,404,1156
33157,17,1,13,3.4,0.8,405,1156
48007,18,1,13,2.4,0.8,405,1156
24858,16.5,2,6,3.6,0.4,407,1156
39708,17.5,2,6,2.6,0.4,407,1156
32710,17,1,14,3.2,0.8,409,1156
47560,18,1,14,2.2,0.8,409,1156
24956,16.5,1.5,9,3.6,0.6,410,1156
25240,16.5,1,14,3.8,0.2,410,1156
39806,17.5,1.5,9,2.6,0.6,410,1156
40090,17.5,1,14,2.8,0.2,410,1156
24703,16.5,1,15,3.4,1,414,1156
39553,17.5,1,15,2.4,1,414,1156
16491,16,2,7,3.6,0.8,416,1156
31341,17,2,7,2.6,0.8,416,1156
46191,18,2,7,1.6,0.8,416,1156
16679,16,1.5,10,3.8,0.2,417,1156
31529,17,1.5,10,2.8,0.2,417,1156
46379,18,1.5,10,1.8,0.2,417,1156
16606,16,1,16,3.6,1,420,1156
31456,17,1,16,2.6,1,420,1156
46306,18,1,16,1.6,1,420,1156
8132,15.5,1.5,11,3.8,0.2,427,1156
15602,16,1.5,11,3.2,0.8,427,1156
15799,16,1,17,3.4,0.2,427,1156
22982,16.5,1.5,11,2.8,0.2,427,1156
30452,17,1.5,11,2.2,0.8,427,1156
30649,17,1,17,2.4,0.2,427,1156
37832,17.5,1.5,11,1.8,0.2,427,1156
45302,18,1.5,11,1.2,0.8,427,1156
45499,18,1,17,1.4,0.2,427,1156
7674,15.5,2,8,3.6,0.2,429,1156
15054,16,2,8,3,0.6,429,1156
22524,16.5,2,8,2.6,0.2,429,1156
29904,17,2,8,2,0.6,429,1156
37374,17.5,2,8,1.6,0.2,429,1156
44754,18,2,8,1,0.6,429,1156
14812,16,1,18,2.8,1,436,1156
29662,17,1,18,1.8,1,436,1156
44512,18,1,18,0.8,1,436,1156
14075,16,1.5,12,2.6,0.4,441,1156
28925,17,1.5,12,1.6,0.4,441,1156
43775,18,1.5,12,0.6,0.4,441,1156
6605,15.5,1.5,12,3,0.8,442,1156
21455,16.5,1.5,12,2,0.8,442,1156
36305,17.5,1.5,12,1,0.8,442,1156
13645,16,1,19,2.4,0.4,447,1156
28495,17,1,19,1.4,0.4,447,1156
43345,18,1,19,0.4,0.4,447,1156
6175,15.5,1,19,2.8,0.8,448,1156
21025,16.5,1,19,1.8,0.8,448,1156
35875,17.5,1,19,0.8,0.8,448,1156
12987,16,2,9,2,1,450,1156
27837,17,2,9,1,1,450,1156
4628,15.5,1.5,13,2.2,0.4,462,1156
12008,16,1.5,13,1.6,0.8,462,1156
19478,16.5,1.5,13,1.2,0.4,462,1156
26858,17,1.5,13,0.6,0.8,462,1156
34328,17.5,1.5,13,0.2,0.4,462,1156
4738,15.5,1,20,2.2,0.6,463,1156
12118,16,1,20,1.6,1,463,1156
19588,16.5,1,20,1.2,0.6,463,1156
26968,17,1,20,0.6,1,463,1156
34438,17.5,1,20,0.2,0.6,463,1156
2550,15.5,2,10,1.2,0.8,482,1156
2941,15.5,1,21,1.4,0.6,482,1156
10020,16,2,10,0.8,0.4,482,1156
10411,16,1,21,1,0.2,482,1156
17400,16.5,2,10,0.2,0.8,482,1156
17791,16.5,1,21,0.4,0.6,482,1156
2021,15.5,1.5,14,1,0.6,491,1156
9401,16,1.5,14,0.4,1,491,1156
964,15.5,1,22,0.6,0.2,506,1156
24123,16.5,2,1,3.2,0.8,385,1157
32672,17,1.5,1,3.2,0.8,385,1157
38973,17.5,2,1,2.2,0.8,385,1157
41221,17.5,1,1,3.2,0.8,385,1157
47522,18,1.5,1,2.2,0.8,385,1157
42124,17.5,1,2,3.6,0.8,387,1157
33935,17,1.5,2,3.8,0.6,388,1157
48785,18,1.5,2,2.8,0.6,388,1157
49777,18,1,3,3.2,0.8,388,1157
42400,17.5,1,4,3.8,0.4,389,1157
33036,17,2,2,3.4,0.6,390,1157
47886,18,2,2,2.4,0.6,390,1157
49058,18,1.5,3,3,0.2,390,1157
49783,18,1,5,3.2,0.8,390,1157
49696,18,1,6,3.2,0.6,391,1157
42139,17.5,1,7,3.6,0.8,392,1157
49061,18,1.5,4,3,0.2,392,1157
40779,17.5,2,3,3,0.8,393,1157
41504,17.5,1.5,5,3.4,0.4,394,1157
41962,17.5,1,8,3.6,0.4,394,1157
49165,18,1,9,3,0.4,396,1157
33222,17,2,4,3.4,1,397,1157
41237,17.5,1.5,6,3.2,0.8,397,1157
48072,18,2,4,2.4,1,397,1157
41518,17.5,1,10,3.4,0.4,398,1157
40880,17.5,1.5,7,3,1,400,1157
41251,17.5,1,11,3.2,0.8,400,1157
32865,17,2,5,3.4,0.2,402,1157
47715,18,2,5,2.4,0.2,402,1157
40894,17.5,1,12,3,1,403,1157
32963,17,1.5,8,3.4,0.4,405,1157
47813,18,1.5,8,2.4,0.4,405,1157
33067,17,1,13,3.4,0.6,406,1157
40537,17.5,1,13,3,0.2,406,1157
47917,18,1,13,2.4,0.6,406,1157
32238,17,2,6,3,0.8,408,1157
47088,18,2,6,2,0.8,408,1157
32336,17,1.5,9,3,1,410,1157
32620,17,1,14,3.2,0.6,410,1157
47186,18,1.5,9,2,1,410,1157
47470,18,1,14,2.2,0.6,410,1157
32083,17,1,15,3,0.4,414,1157
46933,18,1,15,2,0.4,414,1157
16401,16,2,7,3.6,0.6,417,1157
23871,16.5,2,7,3.2,0.2,417,1157
31251,17,2,7,2.6,0.6,417,1157
38721,17.5,2,7,2.2,0.2,417,1157
46101,18,2,7,1.6,0.6,417,1157
24059,16.5,1.5,10,3.2,0.6,418,1157
38909,17.5,1.5,10,2.2,0.6,418,1157
23986,16.5,1,16,3.2,0.4,420,1157
38836,17.5,1,16,2.2,0.4,420,1157
16516,16,1,16,3.6,0.8,421,1157
31366,17,1,16,2.6,0.8,421,1157
46216,18,1,16,1.6,0.8,421,1157
8042,15.5,1.5,11,3.6,1,428,1157
8329,15.5,1,17,3.8,0.6,428,1157
15512,16,1.5,11,3.2,0.6,428,1157
15709,16,1,17,3.2,1,428,1157
22892,16.5,1.5,11,2.6,1,428,1157
23179,16.5,1,17,2.8,0.6,428,1157
30362,17,1.5,11,2.2,0.6,428,1157
30559,17,1,17,2.2,1,428,1157
37742,17.5,1.5,11,1.6,1,428,1157
38029,17.5,1,17,1.8,0.6,428,1157
45212,18,1.5,11,1.2,0.6,428,1157
45409,18,1,17,1.2,1,428,1157
7584,15.5,2,8,3.4,1,430,1157
22434,16.5,2,8,2.4,1,430,1157
37284,17.5,2,8,1.4,1,430,1157
7342,15.5,1,18,3.4,0.4,437,1157
14722,16,1,18,2.8,0.8,437,1157
22192,16.5,1,18,2.4,0.4,437,1157
29572,17,1,18,1.8,0.8,437,1157
37042,17.5,1,18,1.4,0.4,437,1157
44422,18,1,18,0.8,0.8,437,1157
13985,16,1.5,12,2.6,0.2,442,1157
28835,17,1.5,12,1.6,0.2,442,1157
43685,18,1.5,12,0.6,0.2,442,1157
13555,16,1,19,2.4,0.2,448,1157
28405,17,1,19,1.4,0.2,448,1157
43255,18,1,19,0.4,0.2,448,1157
6085,15.5,1,19,2.8,0.6,449,1157
20935,16.5,1,19,1.8,0.6,449,1157
35785,17.5,1,19,0.8,0.6,449,1157
5517,15.5,2,9,2.6,0.4,450,1157
20367,16.5,2,9,1.6,0.4,450,1157
35217,17.5,2,9,0.6,0.4,450,1157
12897,16,2,9,2,0.8,451,1157
27747,17,2,9,1,0.8,451,1157
4538,15.5,1.5,13,2.2,0.2,463,1157
11918,16,1.5,13,1.6,0.6,463,1157
19388,16.5,1.5,13,1.2,0.2,463,1157
26768,17,1.5,13,0.6,0.6,463,1157
34238,17.5,1.5,13,0.2,0.2,463,1157
4648,15.5,1,20,2.2,0.4,464,1157
12028,16,1,20,1.6,0.8,464,1157
19498,16.5,1,20,1.2,0.4,464,1157
26878,17,1,20,0.6,0.8,464,1157
34348,17.5,1,20,0.2,0.4,464,1157
2460,15.5,2,10,1.2,0.6,483,1157
2851,15.5,1,21,1.4,0.4,483,1157
9930,16,2,10,0.8,0.2,483,1157
10321,16,1,21,0.8,1,483,1157
17310,16.5,2,10,0.2,0.6,483,1157
17701,16.5,1,21,0.4,0.4,483,1157
10231,16,1,21,0.8,0.8,484,1157
1931,15.5,1.5,14,1,0.4,492,1157
9311,16,1.5,14,0.4,0.8,493,1157
874,15.5,1,22,0.4,1,507,1157
784,15.5,1,22,0.4,0.8,508,1157
16653,16,2,1,3.8,0.2,385,1158
25202,16.5,1.5,1,3.8,0.2,385,1158
31503,17,2,1,2.8,0.2,385,1158
33751,17,1,1,3.8,0.2,385,1158
40052,17.5,1.5,1,2.8,0.2,385,1158
46353,18,2,1,1.8,0.2,385,1158
48601,18,1,1,2.8,0.2,385,1158
49504,18,1,2,3.2,0.2,387,1158
41315,17.5,1.5,2,3.2,1,388,1158
42307,17.5,1,3,3.8,0.2,388,1158
49780,18,1,4,3.2,0.8,389,1158
41588,17.5,1.5,3,3.4,0.6,390,1158
42313,17.5,1,5,3.8,0.2,390,1158
25566,16.5,2,2,3.8,1,391,1158
40416,17.5,2,2,2.8,1,391,1158
42226,17.5,1,6,3.6,1,391,1158
41591,17.5,1.5,4,3.4,0.6,392,1158
49519,18,1,7,3.2,0.2,393,1158
33309,17,2,3,3.6,0.2,394,1158
48159,18,2,3,2.6,0.2,394,1158
49342,18,1,8,3,0.8,394,1158
34034,17,1.5,5,3.8,0.8,395,1158
48884,18,1.5,5,2.8,0.8,395,1158
41695,17.5,1,9,3.4,0.8,396,1158
33767,17,1.5,6,3.8,0.2,397,1158
48617,18,1.5,6,2.8,0.2,397,1158
34048,17,1,10,3.8,0.8,398,1158
40602,17.5,2,4,3,0.4,398,1158
48898,18,1,10,2.8,0.8,398,1158
33781,17,1,11,3.8,0.2,400,1158
48631,18,1,11,2.8,0.2,400,1158
33410,17,1.5,7,3.6,0.4,401,1158
48260,18,1.5,7,2.6,0.4,401,1158
25395,16.5,2,5,3.8,0.6,402,1158
40245,17.5,2,5,2.8,0.6,402,1158
33424,17,1,12,3.6,0.4,403,1158
48274,18,1,12,2.6,0.4,403,1158
25493,16.5,1.5,8,3.8,0.8,405,1158
40343,17.5,1.5,8,2.8,0.8,405,1158
25597,16.5,1,13,3.8,1,407,1158
40447,17.5,1,13,2.8,1,407,1158
24768,16.5,2,6,3.6,0.2,408,1158
39618,17.5,2,6,2.6,0.2,408,1158
32148,17,2,6,3,0.6,409,1158
46998,18,2,6,2,0.6,409,1158
25150,16.5,1,14,3.6,1,410,1158
40000,17.5,1,14,2.6,1,410,1158
24866,16.5,1.5,9,3.6,0.4,411,1158
32246,17,1.5,9,3,0.8,411,1158
39716,17.5,1.5,9,2.6,0.4,411,1158
47096,18,1.5,9,2,0.8,411,1158
24613,16.5,1,15,3.4,0.8,415,1158
31993,17,1,15,3,0.2,415,1158
39463,17.5,1,15,2.4,0.8,415,1158
46843,18,1,15,2,0.2,415,1158
23781,16.5,2,7,3,1,417,1158
38631,17.5,2,7,2,1,417,1158
16589,16,1.5,10,3.6,1,418,1158
31439,17,1.5,10,2.6,1,418,1158
46289,18,1.5,10,1.6,1,418,1158
23969,16.5,1.5,10,3.2,0.4,419,1158
38819,17.5,1.5,10,2.2,0.4,419,1158
23896,16.5,1,16,3.2,0.2,421,1158
38746,17.5,1,16,2.2,0.2,421,1158
8239,15.5,1,17,3.8,0.4,428,1158
